path,taxa,specimen,tissue
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0006.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0034.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0035.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0040.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0043.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0048.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0053.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0058.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0060.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0069.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0074.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0082.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0085.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0088.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0089.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0105.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0108.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0131.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0133.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0145.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0170.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0178.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0191.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0232.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0273.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0328.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0370.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0389.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0415.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament/image0438.tif,Edwardsia migottoi,MZUSP5353,filament
Search engine/test/Edwardsia migottoi_MZUSP5353/filament1/image0012.tif,Edwardsia migottoi,MZUSP5353,filament 1
Search engine/test/Edwardsia migottoi_MZUSP5353/filament1/image0020.tif,Edwardsia migottoi,MZUSP5353,filament 1
Search engine/test/Edwardsia migottoi_MZUSP5353/filament1/image0026.tif,Edwardsia migottoi,MZUSP5353,filament 1
Search engine/test/Edwardsia migottoi_MZUSP5353/filament1/image0043.tif,Edwardsia migottoi,MZUSP5353,filament 1
Search engine/test/Edwardsia migottoi_MZUSP5353/filament1/image0074.tif,Edwardsia migottoi,MZUSP5353,filament 1
Search engine/test/Edwardsia migottoi_MZUSP5353/filament1/image0093.tif,Edwardsia migottoi,MZUSP5353,filament 1
Search engine/test/EdwardsiaMNRJ5353/filament/image0002.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0004.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0005.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0010.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0021.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0024.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0030.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0036.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0057.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0066.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0070.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0080.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0094.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0095.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0101.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0110.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0121.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0130.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0148.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0155.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0164.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0165.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0174.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0175.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0189.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0199.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0200.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0209.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0213.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0225.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0226.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0238.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0240.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0297.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0300.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0308.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0321.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0322.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0337.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0347.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0348.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0352.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0354.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0372.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0404.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0407.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0428.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0430.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0437.tif,Edwardsia,MNRJ5353,filament
Search engine/test/EdwardsiaMNRJ5353/filament/image0447.tif,Edwardsia,MNRJ5353,filament
Search engine/test/FlytrapEX1402L3/filament/image0005.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0006.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0014.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0028.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0039.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0040.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0041.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0043.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0055.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0056.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0062.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0064.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0074.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0080.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0094.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0106.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0111.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0114.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0122.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0134.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0140.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0146.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0155.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0156.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0158.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/filament/image0164.tif,Flytrap,EX1402L3,filament
Search engine/test/FlytrapEX1402L3/pharynx/image0003.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0008.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0009.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0011.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0013 (2).tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0013.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0016.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0020.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0021.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0023.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0025.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0026.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0031.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0034.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0037.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0038.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0042.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0048.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0053.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0064.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0073.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0076 (2).tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0076.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0077.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0087.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0089.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0090.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0093.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0094.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0096.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0099.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0100 (2).tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0100.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0105.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0110.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0111.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0113 (2).tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0113.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0121.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0132.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0136 (2).tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0136.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0137.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0138.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0140.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0145.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0150.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0152.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0155 (2).tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0155.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0160.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0164.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0165.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0166.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0167.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0169.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0170.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0174.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0177.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0181.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0184.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0186.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0188.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0189.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0192.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0194.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0198.tif,Flytrap,EX1402L3,pharynx
Search engine/test/FlytrapEX1402L3/pharynx/image0200.tif,Flytrap,EX1402L3,pharynx
Search engine/test/Lily JR1881/column/image0056.tif,Lily,JR1881,column
Search engine/test/Lily JR1881/column/image0083.tif,Lily,JR1881,column
Search engine/test/Lily JR1881/filament/image0003.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0013.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0016.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0020.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0022.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0028.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0031.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0032.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0034.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0037.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0039.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0041.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0065.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0068.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0070.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0071.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/filament/image0080.tif,Lily,JR1881,filament
Search engine/test/Lily JR1881/pharynx/image0005.tif,Lily,JR1881,pharynx
Search engine/test/MNRJ8183_Actinernus/column/image9573.tif,Actinernus,MNRJ8183,column
Search engine/test/MNRJ8183_Actinernus/column/image9589.tif,Actinernus,MNRJ8183,column
Search engine/test/MNRJ8183_Actinernus/filament/image0009.tif,Actinernus,MNRJ8183,filament
Search engine/test/Phelliactis americana/filament/image0037.tif,Phelliactis americana,,filament
Search engine/test/Phelliactis americana/filament/image0039.tif,Phelliactis americana,,filament
Search engine/test/Phelliactis americana/filament/image0043.tif,Phelliactis americana,,filament
Search engine/test/Phelliactis americana/filament/image0054.tif,Phelliactis americana,,filament
Search engine/test/Phelliactis americana/filament/image0066.tif,Phelliactis americana,,filament
Search engine/test/Phelliactis americana/filament/image0067.tif,Phelliactis americana,,filament
Search engine/test/Phelliactis americana/filament/image0068.tif,Phelliactis americana,,filament
Search engine/test/Phelliactis americana/filament/image0084.tif,Phelliactis americana,,filament
