path,taxa,specimen,tissue,path_anx,path_cal_xml,path_eax,path_lmd,path_sbx,canonical_name,length,width
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0015.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0015.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0015.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0015.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0015.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0015.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_15,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0016.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0016.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0016.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0016.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0016.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0016.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_16,44.47876643896844,3.904343554549004
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0017.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0017.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0017.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0017.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0017.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0017.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_17,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0018.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0018.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0018.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0018.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0018.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0018.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_18,13.750236284483934,2.1052035266178644
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0019.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0019.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0019.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0019.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0019.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0019.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_19,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0020.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0020.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0020.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0020.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0020.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0020.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_20,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0021.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0021.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0021.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0021.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0021.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0021.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_21,43.3107132101217,3.690918435989719
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0022.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0022.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0022.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0022.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0022.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0022.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_22,45.55248967311873,4.330560551290586
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0023.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0023.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0023.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0023.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0023.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0023.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_23,14.284956228517352,2.2387268742918027
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0024.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0024.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0024.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0024.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0024.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0024.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_24,42.9368701539155,4.282204393227429
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0025.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0025.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0025.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0025.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0025.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0025.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_25,12.234078923244056,2.3298749283233118
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0026.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0026.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0026.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0026.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0026.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0026.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_26,16.865020033318146,2.563877349444116
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0027.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0027.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0027.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0027.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0027.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0027.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_27,18.875270706880162,2.1815250236875166
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0028.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0028.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0028.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0028.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0028.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0028.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_28,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0029.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0029.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0029.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0029.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0029.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0029.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_29,16.45031174483982,2.4873275470337615
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0030.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0030.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0030.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0030.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0030.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0030.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_30,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0031.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0031.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0031.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0031.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0031.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0031.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_31,14.13161293339514,2.5638759606535464
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0032.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0032.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0032.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0032.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0032.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0032.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_32,21.510482952537284,3.0119727232631117
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0033.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0033.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0033.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0033.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0033.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0033.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_33,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0034.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0034.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0034.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0034.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0034.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0034.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_34,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0035.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0035.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0035.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0035.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0035.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0035.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_35,16.972699836949907,2.3457777298093094
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0036.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0036.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0036.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0036.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0036.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0036.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_36,14.76063305329446,2.511127181413565
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0037.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0037.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0037.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0037.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0037.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0037.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_37,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0038.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0038.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0038.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0038.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0038.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0038.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_38,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0039.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0039.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0039.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0039.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0039.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0039.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_39,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0040.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0040.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0040.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0040.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0040.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0040.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_40,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0041.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0041.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0041.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0041.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0041.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0041.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_41,14.159475483490542,2.43902488814241
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0042.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0042.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0042.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0042.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0042.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0042.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_42,12.429449496854376,2.6269104960127523
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0043.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0043.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0043.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0043.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0043.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0043.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_43,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0044.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0044.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0044.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0044.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0044.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0044.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_44,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0045.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0045.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0045.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0045.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0045.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0045.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_45,43.94476002232726,3.5176125248558887
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0046.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0046.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0046.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0046.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0046.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0046.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_46,12.5946705173562,2.367863176608101
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0047.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0047.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0047.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0047.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0047.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0047.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_47,,
Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0048.tif,Calliactistigre Hawaii,UF5018,acontia,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0048.tif.anx,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0048.tif.cal.xml,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0048.tif.eax,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0048.tif.lmd,Search engine/test/Calliactistigre Hawaii UF5018/acontia/image0048.tif.sbx,Calliactistigre_Hawaii_UF5018_acontia_48,43.4401665997836,24.546502006776123
